comm_date,author,author_id,likes,comment,replies,video_id
2024-08-22T12:58:08Z,@user-tl8vj9nw2l,UCNcfuXPJHs1q0J9PI-zw2EA,0,Mahasiswa tau apa...demo2 terus sbb ada yg bayar....coba demo soal uu rampasan harta itu suruh dpr sahkan.....knp diam kayak kayak org bisu aja...soal remeh temeh kalian demo ...menyusahkan org sja.,"{'comments': [{'kind': 'youtube#comment', 'etag': 'kH_vc9AHxFk6BrQdSoIsC1KK5nc', 'id': 'Ugw5W4495AAW5CoWKpt4AaABAg.A7RmPlkWGlyA7RneL_6XTN', 'snippet': {'channelId': 'UC5BMIWZe9isJXLZZWPWvBlg', 'videoId': 'rONUSWIPhbA', 'textDisplay': 'Lebih menyusahkan para pejabat yg tidak bisa menetapi janjinya..... KAN NEGARA DEMOKRASI, BIARKAN SAJA DONG DEMO² DUNGU', 'textOriginal': 'Lebih menyusahkan para pejabat yg tidak bisa menetapi janjinya..... KAN NEGARA DEMOKRASI, BIARKAN SAJA DONG DEMO² DUNGU', 'parentId': 'Ugw5W4495AAW5CoWKpt4AaABAg', 'authorDisplayName': '@Stanley_Anva', 'authorProfileImageUrl': 'https://yt3.ggpht.com/SPppBgSqP8iyd3y4Ai3oucTwEOH_cdI4WiaW21M_Z0lZkRShbBLw9s5IJ9_uiDhsTzxWQv-n-Q=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@Stanley_Anva', 'authorChannelId': {'value': 'UCtNiXx7oDM7hcJC2XzitY9Q'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2024-08-22T13:09:00Z', 'updatedAt': '2024-08-22T13:09:00Z'}}]}",rONUSWIPhbA
2024-08-22T12:51:59Z,@ImanRizki-cu4hg,UCMQQKMbFurOZCNCHhRrxNGQ,2,Kepemimpinan teraneh dalam 10 tahun terakhir,0,rONUSWIPhbA
2024-08-22T12:48:26Z,@barcodeprojectksm9258,UCDiDYVnlHzgw2oMj3s0M2Zg,0,Bangladesh bisa. Kok dikonoha ga bisa?,0,rONUSWIPhbA
2024-08-22T12:38:04Z,@handri06,UCCWtp-0vams-3fRkDiVkBUw,0,Mau pada ngapain mending diem di rumah tidur,"{'comments': [{'kind': 'youtube#comment', 'etag': 'dbYM470ObhVgVqjJnsgUmaISzE0', 'id': 'UgybP-GK5hQ-seEU_A54AaABAg.A7Rk6qA_ZX1A7RkTxzoz_C', 'snippet': {'channelId': 'UC5BMIWZe9isJXLZZWPWvBlg', 'videoId': 'rONUSWIPhbA', 'textDisplay': 'Stunting memang dipelihara negara', 'textOriginal': 'Stunting memang dipelihara negara', 'parentId': 'UgybP-GK5hQ-seEU_A54AaABAg', 'authorDisplayName': '@INyomanRama', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_l3vzlfGh_cUsmWmfgCYfl0CgR7wJ1YTo-K1BXFd5l8VL26rm1vYx6UYO5ILEs2NcGMpw=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@INyomanRama', 'authorChannelId': {'value': 'UCsFa4bdsKJyGxeCLR25IRIg'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2024-08-22T12:41:13Z', 'updatedAt': '2024-08-22T12:41:13Z'}}, {'kind': 'youtube#comment', 'etag': 'o5Ybi4yvjJufDe4IFPpyYEyju3s', 'id': 'UgybP-GK5hQ-seEU_A54AaABAg.A7Rk6qA_ZX1A7RnEpARcAa', 'snippet': {'channelId': 'UC5BMIWZe9isJXLZZWPWvBlg', 'videoId': 'rONUSWIPhbA', 'textDisplay': '\u200b@@INyomanRamamakanya belajar opa', 'textOriginal': '\u200b@@INyomanRamamakanya belajar opa', 'parentId': 'UgybP-GK5hQ-seEU_A54AaABAg', 'authorDisplayName': '@adygenki9160', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_nUSxkUR8sYcvg-YpFgpFp3SgrAqcq4ZTHKW-Yme5SkjMY=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@adygenki9160', 'authorChannelId': {'value': 'UCMFKZfGbvSgKwDy7pjaUoxw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2024-08-22T13:05:22Z', 'updatedAt': '2024-08-22T13:05:22Z'}}, {'kind': 'youtube#comment', 'etag': 'RT697D-LHTCn53wXxszvKKrjvVU', 'id': 'UgybP-GK5hQ-seEU_A54AaABAg.A7Rk6qA_ZX1A7Rrcv9jB6s', 'snippet': {'channelId': 'UC5BMIWZe9isJXLZZWPWvBlg', 'videoId': 'rONUSWIPhbA', 'textDisplay': 'Botol loe..@handri06', 'textOriginal': 'Botol loe..@handri06', 'parentId': 'UgybP-GK5hQ-seEU_A54AaABAg', 'authorDisplayName': '@user-bl4sx2ll4j', 'authorProfileImageUrl': 'https://yt3.ggpht.com/n4f2nAnipkrQS_cRwGDdJA4lz-C8HrqfBFmtiClx_eflQfn_F-vup6UVPNvgh2gG4WVGQnvu58M=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@user-bl4sx2ll4j', 'authorChannelId': {'value': 'UC4p-Jcazq8HVa8eQ-vKH1NA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2024-08-22T13:43:45Z', 'updatedAt': '2024-08-22T13:43:45Z'}}]}",rONUSWIPhbA
2024-08-22T12:37:34Z,@KristianusTulu,UCoNrX2hpS4001O8WesAH7ew,1,Itu sama dengan Orde Baru hidup kembali,0,rONUSWIPhbA
2024-08-22T12:37:34Z,@bapaktakimtakim7317,UCEKgWFati4U1SqRcXfrYoUA,0,"DEMI NAFSU SI PEMBUAT ATURAN.
BISA ATUR-ATUR ATURAN.

LELUCON NEGRI DINGENG🤣🤣",0,rONUSWIPhbA
2024-08-22T12:34:31Z,@jualrumahbagus,UCGY9kdBadbx4XsRbk_OcdYA,0,Ketidakmengertian tentang demokrasi membuat mereka demo tentang demokrasi....padahal kemarin mereka gugat MK karena merasa diakali.....sekarang mereka dukung MK yg mengakali lawan mereka....media dapat kesempatan provokasi tanpa memberi penjelasan yg tepat...,"{'comments': [{'kind': 'youtube#comment', 'etag': '47ZEWEFt7NVaNGLb4T80UjCswTw', 'id': 'UgzO8sscue_5tPQsFfR4AaABAg.A7RjhqoR3y6A7Rlsmc4yIz', 'snippet': {'channelId': 'UC5BMIWZe9isJXLZZWPWvBlg', 'videoId': 'rONUSWIPhbA', 'textDisplay': 'Pahami konteks ny bos. Kmrn protes di MK dan setelah putusan MK wlw kalah, tetap meghormati krn putusan MK maupun MA itu final dan mengikat. Klw putusan yudikatif aj ga dihargai arti ny sdh tidak demokrasi. Ngerti dulu baru ngomong. Lo kan pakai dasi nih. Sarjana dong. Kebetulan gw sarjana hukum, mau gmana nih debatnya?.. inti ny yg ga menghormati putusan MK itu jelas pilpres 2019 rusuh demo, sampe ada ambulan partai gemoy bawa batu. Di 2024. Wlw 01 dan 03 kecewa. Tetap menghormati putusan MK. Krn itu bentuk demokrasi. sekarang beda cerita. Putusannya diubah oleh legislatif setelah putusan yudikatif. Hadoohhhhhh. Gw sembur juga nih', 'textOriginal': 'Pahami konteks ny bos. Kmrn protes di MK dan setelah putusan MK wlw kalah, tetap meghormati krn putusan MK maupun MA itu final dan mengikat. Klw putusan yudikatif aj ga dihargai arti ny sdh tidak demokrasi. Ngerti dulu baru ngomong. Lo kan pakai dasi nih. Sarjana dong. Kebetulan gw sarjana hukum, mau gmana nih debatnya?.. inti ny yg ga menghormati putusan MK itu jelas pilpres 2019 rusuh demo, sampe ada ambulan partai gemoy bawa batu. Di 2024. Wlw 01 dan 03 kecewa. Tetap menghormati putusan MK. Krn itu bentuk demokrasi. sekarang beda cerita. Putusannya diubah oleh legislatif setelah putusan yudikatif. Hadoohhhhhh. Gw sembur juga nih', 'parentId': 'UgzO8sscue_5tPQsFfR4AaABAg', 'authorDisplayName': '@barcodeprojectksm9258', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_kDwz6hhAJILcbbjWDSj7Ataxpwi54XsWuuz4VyWJg=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@barcodeprojectksm9258', 'authorChannelId': {'value': 'UCDiDYVnlHzgw2oMj3s0M2Zg'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 1, 'publishedAt': '2024-08-22T12:53:29Z', 'updatedAt': '2024-08-22T12:53:29Z'}}, {'kind': 'youtube#comment', 'etag': 'N07f1AW2k1EzJs3drO833rlQbZ4', 'id': 'UgzO8sscue_5tPQsFfR4AaABAg.A7RjhqoR3y6A7Rmxh7ak3F', 'snippet': {'channelId': 'UC5BMIWZe9isJXLZZWPWvBlg', 'videoId': 'rONUSWIPhbA', 'textDisplay': 'betul kemarin nolak putisan mk sekarang 😅', 'textOriginal': 'betul kemarin nolak putisan mk sekarang 😅', 'parentId': 'UgzO8sscue_5tPQsFfR4AaABAg', 'authorDisplayName': '@adygenki9160', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_nUSxkUR8sYcvg-YpFgpFp3SgrAqcq4ZTHKW-Yme5SkjMY=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@adygenki9160', 'authorChannelId': {'value': 'UCMFKZfGbvSgKwDy7pjaUoxw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2024-08-22T13:02:54Z', 'updatedAt': '2024-08-22T13:02:54Z'}}, {'kind': 'youtube#comment', 'etag': 'oiOyjGYomIhLZ98FaNxFn6m4VmE', 'id': 'UgzO8sscue_5tPQsFfR4AaABAg.A7RjhqoR3y6A7RuZdLAUhC', 'snippet': {'channelId': 'UC5BMIWZe9isJXLZZWPWvBlg', 'videoId': 'rONUSWIPhbA', 'textDisplay': '@@barcodeprojectksm9258 saya mau nanya dah, mumpung ada SH. Badan legislatif, eksekutif dan yudikatif itu kedudukannya sama kan ya sama2 lembaga tinggi negara ? knp parah mahasiswa yg demo menganggap keputusan yudikatif itu lebih tinggi dari kedua lembaga lainnya ya ? Trus yg sy tahu Legislatif itu sbg pembuat UU, eksekutif sbg pelaksana UU dan Yudikatif adalah yang mengadili setiap pelaku pelanggaran UU, lalu Kenapa saat ini lembaga yudikatif bisa mengubah UU ya? bukannya itu tugasnya legislatif ?', 'textOriginal': '@@barcodeprojectksm9258 saya mau nanya dah, mumpung ada SH. Badan legislatif, eksekutif dan yudikatif itu kedudukannya sama kan ya sama2 lembaga tinggi negara ? knp parah mahasiswa yg demo menganggap keputusan yudikatif itu lebih tinggi dari kedua lembaga lainnya ya ? Trus yg sy tahu Legislatif itu sbg pembuat UU, eksekutif sbg pelaksana UU dan Yudikatif adalah yang mengadili setiap pelaku pelanggaran UU, lalu Kenapa saat ini lembaga yudikatif bisa mengubah UU ya? bukannya itu tugasnya legislatif ?', 'parentId': 'UgzO8sscue_5tPQsFfR4AaABAg', 'authorDisplayName': '@user-yo1gc7jj1f', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_l9jaN2DSCtxDxrwsf0C9s7kZypukJ6RDO4hmBP0i96PKF4kMCghS8kcBN7rq3a0W9btg=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@user-yo1gc7jj1f', 'authorChannelId': {'value': 'UCK_YyuV8g1ELwpF5siqBfLQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2024-08-22T14:09:23Z', 'updatedAt': '2024-08-22T14:09:23Z'}}, {'kind': 'youtube#comment', 'etag': 'WayjueEQF446HMJoeAUoV606ZjI', 'id': 'UgzO8sscue_5tPQsFfR4AaABAg.A7RjhqoR3y6A7RxbzUGkn4', 'snippet': {'channelId': 'UC5BMIWZe9isJXLZZWPWvBlg', 'videoId': 'rONUSWIPhbA', 'textDisplay': 'Memang semua lembaga itu kedudukannya sama, tapi setiap lembaga sudah punya tupoksinya masing-masing.', 'textOriginal': 'Memang semua lembaga itu kedudukannya sama, tapi setiap lembaga sudah punya tupoksinya masing-masing.', 'parentId': 'UgzO8sscue_5tPQsFfR4AaABAg', 'authorDisplayName': '@nuzuliyasoraya6929', 'authorProfileImageUrl': 'https://yt3.ggpht.com/LXHboB2wWQaLcjZxHQ3V_QrCBQ3oIZRqHfm0lNcAVIovl0J68S1fNRwo-tm0MdfoLSMFi3Ai0Q=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@nuzuliyasoraya6929', 'authorChannelId': {'value': 'UCnK-iPLTQgdungkJkOtJM3A'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2024-08-22T14:36:03Z', 'updatedAt': '2024-08-22T14:36:03Z'}}, {'kind': 'youtube#comment', 'etag': 'QKfK7d76429JlbJuBfEw5H6Yijo', 'id': 'UgzO8sscue_5tPQsFfR4AaABAg.A7RjhqoR3y6A7S49D6uHdh', 'snippet': {'channelId': 'UC5BMIWZe9isJXLZZWPWvBlg', 'videoId': 'rONUSWIPhbA', 'textDisplay': '@@user-yo1gc7jj1f ok gw jawab sesuai pertanyaan. Gausah gw bahas fungsi da tugas masing2 lembaga tinggi negara. Lo bisa baca di google gw mau garis bawahi yg di persengeketakan. Putusan MK tidak beda dengan putusan MK soal usia minum capres dan cawapres. Dan tugas yudikatif itu bukan hanya megadili. Ya kali MK itu mengadili. MK garda terakhir pegangan konstitusi dan ideologi negara. Jd diaga bisa di intervensi oleh lembaga lain. Dan disini posisi ny bukan membuat undang2 tp revisi UU dan menguji nya.. dan ga ada kata menghukum bosque. Ga ada di pengadilan MK itu terdakwa. Yg ada pemohon dan termohon. Jd fungsi ny yudikatif bukan hanya mengadili. Knp bisa direvisi krn ada permohonan. Jd bukan dia membuat undang2 dr sini aj sdh salah. Klw ga ada permohonan MK juga ga bisa kasih putusan dan sidang. Jd DPR bikin alibi klw MK buat UU. Mana mungkin untuk membuat undang. Rangkaiannya panjang. Bikin RUU, di uji dulu, study banding dulu, rapat berjilid. Jd lucu klw putusan revisi atau menguji atau meninjau dibilang membuat undang undang. Anda sendiri sdh ke giring opini dr DPR. Ingat semua putusan MK mengikat dan bersifat final. Titik. Klw sesuatu yg mengikat aj sdh di cederai apalagi tidak di hormati. Arti ny sdh tidak ada lagi kedaulatan.', 'textOriginal': '@@user-yo1gc7jj1f ok gw jawab sesuai pertanyaan. Gausah gw bahas fungsi da tugas masing2 lembaga tinggi negara. Lo bisa baca di google gw mau garis bawahi yg di persengeketakan. Putusan MK tidak beda dengan putusan MK soal usia minum capres dan cawapres. Dan tugas yudikatif itu bukan hanya megadili. Ya kali MK itu mengadili. MK garda terakhir pegangan konstitusi dan ideologi negara. Jd diaga bisa di intervensi oleh lembaga lain. Dan disini posisi ny bukan membuat undang2 tp revisi UU dan menguji nya.. dan ga ada kata menghukum bosque. Ga ada di pengadilan MK itu terdakwa. Yg ada pemohon dan termohon. Jd fungsi ny yudikatif bukan hanya mengadili. Knp bisa direvisi krn ada permohonan. Jd bukan dia membuat undang2 dr sini aj sdh salah. Klw ga ada permohonan MK juga ga bisa kasih putusan dan sidang. Jd DPR bikin alibi klw MK buat UU. Mana mungkin untuk membuat undang. Rangkaiannya panjang. Bikin RUU, di uji dulu, study banding dulu, rapat berjilid. Jd lucu klw putusan revisi atau menguji atau meninjau dibilang membuat undang undang. Anda sendiri sdh ke giring opini dr DPR. Ingat semua putusan MK mengikat dan bersifat final. Titik. Klw sesuatu yg mengikat aj sdh di cederai apalagi tidak di hormati. Arti ny sdh tidak ada lagi kedaulatan.', 'parentId': 'UgzO8sscue_5tPQsFfR4AaABAg', 'authorDisplayName': '@barcodeprojectksm9258', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_kDwz6hhAJILcbbjWDSj7Ataxpwi54XsWuuz4VyWJg=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@barcodeprojectksm9258', 'authorChannelId': {'value': 'UCDiDYVnlHzgw2oMj3s0M2Zg'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2024-08-22T15:41:53Z', 'updatedAt': '2024-08-22T15:41:53Z'}}]}",rONUSWIPhbA
2024-08-22T12:33:46Z,@wanthonhutabarat7310,UCf_XeHgipCQNT0LrLwQ5wiA,6,"Rakyat sudah muak permainan para politik di DPR dan penguasa,demokrasi sudah rusak",0,rONUSWIPhbA
2024-08-22T12:28:18Z,@erwinalex7600,UCVVQAcyp_jNvzWuYMXFN8Qw,7,"Dpr(dewan penghianat rakyat) bukan wakil rakyat, kpan mewakili rakyar, mereka semua wakil partai!",0,rONUSWIPhbA
2024-08-22T12:28:03Z,@geralddaniel1117,UCyPym0rBUJtUddGswpPwAMw,1,"Semoga DPR nya cepat sadar, tapi PDIP gercep juga ya cari mukanya.. hehe",0,rONUSWIPhbA
2024-08-22T12:27:55Z,@JuyJuy05,UCDxthMP6o-DWcZ2k2ot8HvA,1,"INDONESIA CEMAS 2045, gw sendiri gak yakin indonesia emas 2045 wkwk","{'comments': [{'kind': 'youtube#comment', 'etag': '0ukbrd8xvnoIwZhgH65YT7oadBU', 'id': 'UgygiCAUsmkmkZuCOHd4AaABAg.A7RixZbb-T_A7RnGeb50h6', 'snippet': {'channelId': 'UC5BMIWZe9isJXLZZWPWvBlg', 'videoId': 'rONUSWIPhbA', 'textDisplay': 'iya udah pindah aja', 'textOriginal': 'iya udah pindah aja', 'parentId': 'UgygiCAUsmkmkZuCOHd4AaABAg', 'authorDisplayName': '@adygenki9160', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_nUSxkUR8sYcvg-YpFgpFp3SgrAqcq4ZTHKW-Yme5SkjMY=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@adygenki9160', 'authorChannelId': {'value': 'UCMFKZfGbvSgKwDy7pjaUoxw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2024-08-22T13:05:37Z', 'updatedAt': '2024-08-22T13:05:37Z'}}, {'kind': 'youtube#comment', 'etag': '399ioi7gtFRoyAdtMhp_an6Zozc', 'id': 'UgygiCAUsmkmkZuCOHd4AaABAg.A7RixZbb-T_A7Rnzyo-kx-', 'snippet': {'channelId': 'UC5BMIWZe9isJXLZZWPWvBlg', 'videoId': 'rONUSWIPhbA', 'textDisplay': '\u200b@@adygenki9160emngg manusia bngsatt emng bpk lu punya negara ini', 'textOriginal': '\u200b@@adygenki9160emngg manusia bngsatt emng bpk lu punya negara ini', 'parentId': 'UgygiCAUsmkmkZuCOHd4AaABAg', 'authorDisplayName': '@adajalan9830', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ai_dqiGzhxwvocgDP9BkJ6KSNaCjxiavQlSjQRH-I5LoO4B16NEXBQgLAev_dIVxWxNhKQlyFg=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@adajalan9830', 'authorChannelId': {'value': 'UCo6Nrt6c9w8iFHd8hBlYMEw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2024-08-22T13:11:57Z', 'updatedAt': '2024-08-22T13:11:57Z'}}]}",rONUSWIPhbA
2024-08-22T12:25:40Z,@commoapparel4702,UCzDw7GxUhQbEpreJV3wtCuQ,2,Renata pelan2 aja ngomong nya😢,0,rONUSWIPhbA
2024-08-22T12:24:21Z,@pakaris8643,UCvF2NIXgp61-bghjYQ7nX2w,16,"Jangan salahkan rakyat , jika rakyat maaarah, termasuk saya , kami, teman saya ... Marah semua...  DPR untuk siapa ...",0,rONUSWIPhbA
2024-08-22T12:23:36Z,@saifulbahri8370,UCxZ9RbEt4P_MwMA82lUrc8g,6,Biar ada kerjaan tuk polisi dgn adanya demo ini,0,rONUSWIPhbA
2024-08-22T12:23:17Z,@pakwarsudin4610,UCoOkt6Y2Os_LiyU6-Sszj0g,3,Mntp kalau koalisi gemuk,0,rONUSWIPhbA
2024-08-22T12:22:56Z,@Intel_DigitaL,UCH8RC-GA-UGqiGwEguKlQkA,11,"Dimana ada praktek dinasti pasti rakyat tersakiti, kenangan 98","{'comments': [{'kind': 'youtube#comment', 'etag': '5wnFbKtY29aWmrHDDhFbwuSspRM', 'id': 'UgxgrX_x7DRy7G8Qy_14AaABAg.A7RiO2aNaMmA7Rn6NXY39Y', 'snippet': {'channelId': 'UC5BMIWZe9isJXLZZWPWvBlg', 'videoId': 'rONUSWIPhbA', 'textDisplay': 'waktu pilpres putusan mk bilangnya dinasti sekarang putusan mk dan uu pemilu masih aja ngomong dinasti apa pun itu para anak abah pasti bakal begini', 'textOriginal': 'waktu pilpres putusan mk bilangnya dinasti sekarang putusan mk dan uu pemilu masih aja ngomong dinasti apa pun itu para anak abah pasti bakal begini', 'parentId': 'UgxgrX_x7DRy7G8Qy_14AaABAg', 'authorDisplayName': '@adygenki9160', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_nUSxkUR8sYcvg-YpFgpFp3SgrAqcq4ZTHKW-Yme5SkjMY=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@adygenki9160', 'authorChannelId': {'value': 'UCMFKZfGbvSgKwDy7pjaUoxw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2024-08-22T13:04:13Z', 'updatedAt': '2024-08-22T13:04:13Z'}}, {'kind': 'youtube#comment', 'etag': 'CKhTMzpaPAhj1NdvnESLLquzNBs', 'id': 'UgxgrX_x7DRy7G8Qy_14AaABAg.A7RiO2aNaMmA7RnSkHRc7q', 'snippet': {'channelId': 'UC5BMIWZe9isJXLZZWPWvBlg', 'videoId': 'rONUSWIPhbA', 'textDisplay': '\u200b@@adygenki9160Heh, ini bukan masalah anak abah bro, ini tuh buat kemana arah rakyat indonesia kedepannya....', 'textOriginal': '\u200b@@adygenki9160Heh, ini bukan masalah anak abah bro, ini tuh buat kemana arah rakyat indonesia kedepannya....', 'parentId': 'UgxgrX_x7DRy7G8Qy_14AaABAg', 'authorDisplayName': '@Stanley_Anva', 'authorProfileImageUrl': 'https://yt3.ggpht.com/SPppBgSqP8iyd3y4Ai3oucTwEOH_cdI4WiaW21M_Z0lZkRShbBLw9s5IJ9_uiDhsTzxWQv-n-Q=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@Stanley_Anva', 'authorChannelId': {'value': 'UCtNiXx7oDM7hcJC2XzitY9Q'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 2, 'publishedAt': '2024-08-22T13:07:16Z', 'updatedAt': '2024-08-22T13:07:16Z'}}]}",rONUSWIPhbA
2024-08-22T12:20:13Z,@ke_1235,UCwAwCOk1DMqL11VnX_X21MA,11,Semoga cepat sembuh di negeri ini..,0,rONUSWIPhbA
